V_B2_A,V_B2_B,V_B2_C,V_B3_A,V_B3_B,V_B3_C,V_B4_A,V_B4_B,V_B4_C,V_B5_A,V_B5_B,V_B5_C,I_B2_A,I_B2_B,I_B2_C,I_B3_A,I_B3_B,I_B3_C,I_B4_A,I_B4_B,I_B4_C,I_B5_A,I_B5_B,I_B5_C,class_label,class_name
10102.1007628078,10762.4169772361,10083.9102678414,10081.7796014741,10740.7675384866,10063.6256981008,10079.5502810004,10738.3925090102,10061.4004095613,6046.50698212351,10775.3640501255,6294.43073509148,95.6043354754096,102.323228809535,102.154390552916,127.273590228085,136.218139416559,135.993372907074,159.10015271665,170.281413004147,170.0004404493,3326.05032444477,111.910360892055,116.283165406129,10,SLG-B5
10166.8446694812,10873.8708746311,10249.8863774016,10155.8276156828,10862.0876690917,10238.7793374775,10154.6091079974,10860.7844306371,10237.5508945381,5655.55125695051,10880.5756233927,7001.72676671742,52.0899513430728,55.4317104687423,55.8470441452319,69.4094685054571,73.8623374271729,74.4157664217686,86.7751181439702,92.3420563799508,93.0339485297537,3276.35286850554,60.8356176590335,63.4037239417247,10,SLG-B5
10166.8446694757,10873.8708746251,10249.8863773948,10155.8276156776,10862.0876690858,10238.7793374712,10154.6091079927,10860.7844306317,10237.5508945328,5655.55125694784,10880.5756233863,7001.72676671377,52.089951343042,55.4317104687087,55.8470441452069,69.4094685054171,73.8623374271345,74.4157664217253,86.7751181439231,92.3420563798996,93.0339485297027,3276.35286850273,60.8356176590023,63.4037239416888,10,SLG-B5
10166.8446694696,10873.8708746201,10249.8863773903,10155.8276156717,10862.0876690805,10238.7793374656,10154.6091079869,10860.7844306253,10237.5508945266,5655.55125694471,10880.5756233806,7001.72676671016,52.089951343009,55.4317104686797,55.8470441451789,69.4094685053877,73.8623374270992,74.4157664216898,86.7751181438792,92.3420563798457,93.0339485296516,3276.35286850214,60.8356176589676,63.4037239416559,10,SLG-B5
10144.4849329666,10846.3161366766,10223.114183215,10131.1358617101,10832.0435296495,10209.6616441674,10129.6638038659,10830.469636738,10208.1781938295,5644.146948097,10854.5661740598,6985.3977473702,63.103090468984,67.1548769905839,67.6324556656903,84.0648104039865,89.4625280817951,90.0987498560875,105.094414654815,111.842422213541,112.637800858109,3274.11272165216,73.7054644696075,76.79428355638,10,SLG-B5
10144.484932962,10846.3161366714,10223.1141832102,10131.1358617051,10832.0435296432,10209.6616441613,10129.6638038603,10830.4696367318,10208.1781938241,5644.14694809421,10854.5661740538,6985.39774736674,63.1030904689498,67.1548769905496,67.6324556656487,84.0648104039372,89.462528081741,90.0987498560375,105.094414654757,111.842422213469,112.637800858044,3274.11272164899,73.7054644695647,76.7942835563385,10,SLG-B5
10144.4849329557,10846.3161366657,10223.1141832037,10131.1358616993,10832.0435296375,10209.6616441567,10129.6638038553,10830.4696367252,10208.1781938186,5644.14694808981,10854.5661740479,6985.39774736403,63.1030904689165,67.1548769905096,67.6324556656117,84.0648104038942,89.4625280816901,90.0987498559776,105.094414654708,111.842422213416,112.637800857984,3274.11272164858,73.7054644695272,76.7942835562962,10,SLG-B5
10121.9211792824,10818.5507197598,10196.1941980567,10106.252689017,10801.8038637378,10180.4107349455,10104.5285908482,10799.9611135536,10178.6740028972,5632.62769715591,10828.3567036934,6968.94947530492,74.0623947218859,78.821592010819,79.3523696574539,98.6416453169888,104.980287953196,105.687215937355,123.314642366525,131.238754358748,132.1225045362,3271.83636700939,86.5149068426994,90.1142119225012,10,SLG-B5
10121.9211792766,10818.5507197535,10196.1941980515,10106.252689011,10801.8038637318,10180.4107349398,10104.528590843,10799.961113547,10178.6740028913,5632.62769715223,10828.3567036871,6968.94947530184,74.062394721847,78.8215920107794,79.3523696574125,98.6416453169384,104.980287953136,105.687215937299,123.314642366462,131.238754358673,132.122504536138,3271.83636700596,86.5149068426496,90.1142119224565,10,SLG-B5
10121.9211792709,10818.5507197483,10196.1941980452,10106.2526890064,10801.8038637256,10180.4107349345,10104.5285908373,10799.9611135414,10178.6740028864,5632.62769714994,10828.356703681,6968.94947529863,74.0623947218013,78.8215920107304,79.3523696573678,98.6416453168755,104.980287953077,105.687215937242,123.314642366392,131.238754358605,132.122504536055,3271.83636700574,86.5149068426075,90.1142119224101,10,SLG-B5
10106.7681791764,10799.927004763,10178.1684321068,10089.5604668522,10781.539125107,10160.8391542173,10087.6691862971,10779.5181406964,10158.9345297581,5624.88588603234,10810.7758628974,6957.91974395746,81.3384413025957,86.5676921088517,87.1289995904128,108.315618766029,115.279233144106,116.026707093169,135.406049995389,144.111308951968,145.04573093169,3270.29913972455,95.0206350241341,98.9546357179504,10,SLG-B5
10106.7681791708,10799.9270047575,10178.1684321017,10089.5604668471,10781.5391251014,10160.8391542121,10087.6691862925,10779.5181406899,10158.9345297523,5624.88588602989,10810.7758628914,6957.91974395311,81.3384413025548,86.5676921088105,87.1289995903679,108.315618765971,115.279233144046,116.0267070931,135.406049995309,144.111308951889,145.04573093161,3270.29913972102,95.0206350240856,98.9546357178982,10,SLG-B5
10106.768179166,10799.9270047515,10178.1684320951,10089.5604668411,10781.5391250955,10160.8391542062,10087.6691862862,10779.5181406855,10158.9345297483,5624.88588602635,10810.7758628861,6957.91974394953,81.3384413025138,86.5676921087586,87.1289995903135,108.315618765906,115.279233143978,116.026707093031,135.406049995229,144.111308951801,145.045730931535,3270.29913972093,95.0206350240332,98.9546357178451,10,SLG-B5
10076.204622733,10762.4169772513,10141.9350334814,10055.9355534947,10740.7675384992,10121.5337424132,10053.7119495056,10738.3925090244,10119.2956502739,5609.25687180442,10775.3640501429,6935.7116009146,95.8175214300328,101.982888567767,102.593651625067,127.557394742456,135.765060336393,136.578140670816,159.454926616655,169.71503508818,170.731437667955,3267.17873666939,111.949846544352,116.539877553825,10,SLG-B5
10076.2046227272,10762.4169772458,10141.9350334755,10055.935553488,10740.7675384926,10121.5337424067,10053.7119495,10738.3925090174,10119.2956502685,5609.25687180048,10775.3640501374,6935.71160091082,95.8175214299834,101.982888567715,102.593651625011,127.557394742394,135.765060336315,136.578140670744,159.454926616563,169.715035088087,170.731437667849,3267.17873666565,111.949846544288,116.539877553773,10,SLG-B5
10076.2046227213,10762.4169772399,10141.9350334698,10055.935553483,10740.7675384873,10121.5337424027,10053.7119494952,10738.3925090128,10119.295650263,5609.25687179758,10775.3640501319,6935.71160090672,95.8175214299323,101.982888567658,102.593651624954,127.557394742324,135.765060336241,136.57814067067,159.454926616481,169.715035087992,170.731437667765,3267.17873666578,111.949846544227,116.539877553712,10,SLG-B5
10208.8323975901,10873.870874633,10514.7591818437,10197.7698448117,10862.087669094,10503.3651189511,10196.5463110116,10860.7844306394,10502.1049325005,5544.75582230928,10880.5756233903,9178.70708349078,53.1870673398575,55.1202835076464,56.6663201709527,70.8713673247041,73.4473633430041,75.5074455639599,88.6027714925562,91.82325936383,94.3987563652733,2818.21405352191,61.1710858603956,63.6689739592757,10,SLG-B5
10208.8323975842,10873.8708746268,10514.7591818378,10197.7698448056,10862.0876690883,10503.3651189457,10196.5463110065,10860.7844306332,10502.1049324947,5544.75582230662,10880.5756233846,9178.70708348587,53.1870673398285,55.1202835076193,56.6663201709231,70.8713673246648,73.4473633429609,75.5074455639177,88.6027714925088,91.8232593637806,94.398756365228,2818.21405352032,61.1710858603629,63.66897395924,10,SLG-B5
10208.8323975787,10873.8708746218,10514.7591818318,10197.7698448008,10862.0876690828,10503.3651189398,10196.5463110002,10860.784430627,10502.1049324878,5544.75582230289,10880.5756233789,9178.70708348188,53.1870673397961,55.120283507589,56.6663201708908,70.8713673246254,73.4473633429187,75.5074455638776,88.6027714924544,91.8232593637306,94.3987563651714,2818.21405351878,61.1710858603282,63.6689739592042,10,SLG-B5
10185.810758112,10846.3161366886,10486.4867825911,10172.4073064323,10832.0435296601,10472.687673004,10170.9292579687,10830.4696367489,10471.1660066484,5541.36336625679,10854.5661740636,9154.80992649044,64.4257004199419,66.7773336252755,68.6225168410424,85.8267677690212,88.9595715514937,91.4176916731543,107.297142336334,111.213646369665,114.286688394561,2816.90127885698,74.1094503721019,77.1143517657351,10,SLG-B5
10185.8107581064,10846.3161366837,10486.4867825856,10172.4073064263,10832.0435296534,10472.6876729987,10170.9292579624,10830.4696367426,10471.1660066428,5541.36336625383,10854.5661740578,9154.80992648585,64.4257004199021,66.7773336252357,68.6225168410021,85.8267677689729,88.9595715514439,91.4176916731056,107.297142336279,111.213646369615,114.286688394497,2816.90127885541,74.109450372068,77.114351765691,10,SLG-B5
10185.8107581015,10846.316136677,10486.4867825793,10172.4073064222,10832.0435296468,10472.687672993,10170.9292579581,10830.4696367365,10471.1660066368,5541.36336625106,10854.5661740514,9154.80992648098,64.4257004198648,66.7773336252008,68.6225168409598,85.8267677689261,88.959571551401,91.4176916730496,107.297142336223,111.213646369544,114.286688394424,2816.90127885392,74.1094503720257,77.1143517656514,10,SLG-B5
10162.5933984224,10818.5507197576,10458.0672071537,10146.8619485415,10801.803863736,10441.8783709299,10145.1309286579,10799.9611135513,10440.0970349745,5537.7939295669,10828.3567037005,9130.78789521934,75.6071562189241,78.3781826617421,80.5115175623716,100.699070230865,104.389723363418,107.231052814825,125.886686113681,130.500473271914,134.052497610203,2815.55537788726,86.9862926500943,90.4883624437255,10,SLG-B5
10162.5933984165,10818.5507197511,10458.067207148,10146.8619485354,10801.8038637299,10441.878370925,10145.1309286522,10799.9611135453,10440.0970349691,5537.7939295625,10828.356703695,9130.78789521484,75.6071562188855,78.3781826616957,80.5115175623286,100.699070230813,104.389723363356,107.231052814764,125.886686113618,130.50047327184,134.052497610134,2815.55537788569,86.9862926500462,90.4883624436774,10,SLG-B5
10162.5933984115,10818.5507197466,10458.0672071425,10146.8619485291,10801.8038637239,10441.8783709192,10145.1309286464,10799.9611135392,10440.0970349632,5537.79392956047,10828.3567036884,9130.78789521007,75.6071562188367,78.3781826616535,80.5115175622832,100.699070230745,104.389723363301,107.231052814713,125.886686113542,130.500473271768,134.05249761006,2815.55537788417,86.9862926500026,90.4883624436335,10,SLG-B5
10147.009265689,10799.9270047728,10439.042193152,10129.7330391743,10781.5391251171,10421.2687534333,10127.834234395,10779.518140706,10419.3153133569,5535.3174135046,10810.7758628956,9114.7063911569,83.0294582711717,86.0805179999231,88.399926212114,110.567488200463,114.630480054778,117.719156577483,138.221126530425,143.300298553298,147.161472889436,2814.64010631988,95.5363429457354,99.3644302186128,10,SLG-B5
10147.0092656835,10799.9270047674,10439.0421931465,10129.7330391683,10781.5391251116,10421.2687534282,10127.8342343885,10779.5181407003,10419.3153133515,5535.31741350058,10810.7758628901,9114.7063911522,83.0294582711318,86.0805179998781,88.3999262120675,110.567488200406,114.630480054719,117.719156577413,138.221126530338,143.300298553227,147.16147288935,2814.64010631828,95.5363429456849,99.3644302185597,10,SLG-B5
10147.0092656771,10799.9270047608,10439.0421931403,10129.7330391626,10781.5391251054,10421.2687534218,10127.8342343835,10779.5181406955,10419.3153133453,5535.31741349834,10810.775862884,9114.70639114697,83.0294582710793,86.0805179998271,88.3999262120219,110.567488200346,114.630480054658,117.71915657735,138.221126530261,143.300298553147,147.161472889272,2814.64010631679,95.536342945631,99.3644302185033,10,SLG-B5
10115.5944773204,10762.4169772591,10400.8118101143,10095.2461723285,10740.7675385068,10379.8897682802,10093.0138818949,10738.3925090319,10377.5945492197,5530.13571154246,10775.3640501418,9082.38985385344,97.796651686553,101.408552839464,104.085860838526,130.192118501344,135.000473983613,138.564649152649,162.748500465538,168.759253097796,173.214700708516,2812.76742496074,112.552758243351,117.019968955122,10,SLG-B5
10115.5944773141,10762.4169772538,10400.8118101078,10095.2461723226,10740.7675385014,10379.889768274,10093.0138818903,10738.3925090258,10377.5945492148,5530.13571153972,10775.3640501363,9082.38985384842,97.7966516864897,101.408552839417,104.085860838463,130.192118501272,135.000473983538,138.564649152586,162.74850046545,168.759253097708,173.214700708434,2812.76742495904,112.55275824329,117.019968955058,10,SLG-B5
10115.5944773084,10762.4169772482,10400.8118101024,10095.2461723175,10740.7675384945,10379.8897682695,10093.0138818843,10738.3925090187,10377.5945492088,5530.13571153638,10775.36405013,9082.38985384395,97.7966516864402,101.408552839348,104.085860838412,130.192118501195,135.000473983468,138.564649152498,162.748500465366,168.759253097612,173.214700708323,2812.76742495766,112.552758243234,117.019968954985,10,SLG-B5
10374.0649421095,10873.8708746312,10729.7677972809,10362.8233391051,10862.0876690919,10718.1407455351,10361.5800054535,10860.7844306373,10716.8547884206,6961.43219043917,10880.5756233957,10504.5199652108,54.5314820647482,55.3041308444026,57.1242497822805,72.6627898394035,73.6923385355457,76.1176333273653,90.842392462576,92.1295252339434,95.1616078372996,2185.44763835362,61.6420683090789,63.5786342620983,10,SLG-B5
10374.0649421036,10873.8708746251,10729.7677972758,10362.8233391001,10862.0876690856,10718.1407455292,10361.5800054473,10860.7844306317,10716.8547884146,6961.43219043633,10880.5756233896,10504.5199652046,54.5314820647202,55.3041308443741,57.1242497822525,72.66278983937,73.6923385355047,76.1176333273214,90.8423924625215,92.1295252338904,95.1616078372483,2185.44763835239,61.6420683090513,63.5786342620629,10,SLG-B5
10374.0649420979,10873.8708746202,10729.7677972689,10362.823339094,10862.0876690806,10718.1407455239,10361.5800054424,10860.7844306254,10716.8547884082,6961.43219043225,10880.5756233836,10504.5199651988,54.5314820646892,55.3041308443391,57.1242497822209,72.6627898393265,73.6923385354624,76.117633327285,90.8423924624734,92.1295252338424,95.1616078371934,2185.44763835121,61.6420683090129,63.5786342620294,10,SLG-B5
10349.3791014312,10846.3161366927,10700.16356662,10335.760411079,10832.043529664,10686.0832809426,10334.2586307724,10830.4696367531,10684.5306064799,6952.31310618206,10854.5661740642,10472.6111984025,66.0453497420836,66.9967471806691,69.176273365293,87.9844356801794,89.2518703703402,92.1553962265003,109.994571215882,111.579066491469,115.208936690722,2187.17801344687,74.6755492200157,77.0067579219214,10,SLG-B5
10349.3791014253,10846.3161366866,10700.1635666138,10335.7604110735,10832.0435296572,10686.0832809366,10334.2586307678,10830.4696367466,10684.5306064748,6952.3131061776,10854.5661740579,10472.6111983973,66.0453497420547,66.9967471806367,69.1762733652541,87.9844356801334,89.2518703702903,92.1553962264525,109.994571215819,111.579066491413,115.208936690662,2187.17801344573,74.6755492199737,77.0067579218804,10,SLG-B5
10349.3791014197,10846.3161366809,10700.163566608,10335.7604110681,10832.0435296513,10686.0832809306,10334.2586307616,10830.4696367403,10684.5306064687,6952.31310617439,10854.5661740522,10472.6111983923,66.0453497420147,66.9967471805972,69.1762733652179,87.9844356800791,89.2518703702407,92.1553962264007,109.994571215763,111.579066491351,115.208936690595,2187.17801344452,74.675549219932,77.0067579218426,10,SLG-B5
10324.5107358996,10818.55071976,10670.4115654487,10308.528641877,10801.8038637381,10653.8940252679,10306.7700455109,10799.9611135542,10652.0765183956,6943.03659768658,10828.3567036946,10440.6190634995,77.4975619778424,78.6318723630454,81.1602603174865,103.216849130871,104.727605623776,108.095095260487,129.034230999446,130.922869207665,135.132660909854,2188.86280769643,87.645543262761,90.3641829262041,10,SLG-B5
10324.5107358949,10818.5507197536,10670.4115654425,10308.5286418717,10801.8038637324,10653.8940252625,10306.7700455055,10799.9611135477,10652.0765183902,6943.03659768245,10828.3567036889,10440.6190634937,77.4975619777998,78.6318723630008,81.1602603174401,103.216849130809,104.727605623718,108.095095260437,129.034230999379,130.922869207597,135.132660909779,2188.8628076952,87.6455432627142,90.3641829261576,10,SLG-B5
10324.5107358879,10818.5507197489,10670.411565436,10308.528641865,10801.8038637264,10653.8940252562,10306.7700454998,10799.9611135415,10652.0765183846,6943.03659767691,10828.3567036822,10440.6190634867,77.4975619777539,78.6318723629548,81.1602603173934,103.216849130761,104.727605623652,108.095095260372,129.034230999304,130.922869207525,135.132660909707,2188.86280769403,87.6455432626646,90.3641829261038,10,SLG-B5
10307.8333046607,10799.9270047674,10650.4980823132,10290.2832602696,10781.5391251116,10632.3646192877,10288.3543638497,10779.5181407012,10630.3716077994,6936.76627580838,10810.7758629025,10419.2473886808,85.0978948157282,86.3563552696155,89.1115204040155,113.321954367582,114.997803104051,118.666762209695,141.664502377126,143.759491453789,148.346080769249,2189.96102776751,96.2566181495319,99.2295531827839,10,SLG-B5
10307.833304656,10799.9270047624,10650.4980823078,10290.2832602643,10781.5391251063,10632.364619281,10288.3543638439,10779.5181406953,10630.371607793,6936.7662758047,10810.7758628969,10419.2473886754,85.0978948156812,86.3563552695738,89.1115204039692,113.321954367537,114.997803103981,118.666762209639,141.664502377046,143.759491453721,148.346080769184,2189.96102776636,96.256618149482,99.2295531827261,10,SLG-B5
10307.8333046487,10799.9270047557,10650.4980823012,10290.2832602579,10781.5391251001,10632.3646192762,10288.3543638388,10779.5181406892,10630.3716077884,6936.76627579942,10810.7758628903,10419.2473886705,85.0978948156375,86.3563552695241,89.1115204039169,113.321954367462,114.997803103917,118.66676220956,141.664502376967,143.75949145364,148.346080769102,2189.96102776514,96.2566181494258,99.2295531826777,10,SLG-B5
10274.2497137804,10762.4169772545,10610.4906994685,10253.5822614419,10740.7675385025,10589.1468722409,10251.3149625146,10738.3925090268,10586.8053798591,6924.02326151806,10775.3640501399,10376.4067101869,100.215253700129,101.727033736409,104.922008958647,133.411890500265,135.42445273463,139.677774122357,166.773422043025,169.289253735825,174.606178329603,2192.09846030253,113.392538918372,116.864528917578,10,SLG-B5
10274.2497137761,10762.416977248,10610.4906994626,10253.5822614361,10740.7675384962,10589.1468722356,10251.3149625093,10738.3925090209,10586.8053798537,6924.02326151442,10775.3640501346,10376.406710181,100.215253700074,101.727033736357,104.922008958588,133.4118905002,135.424452734559,139.677774122263,166.773422042927,169.289253735738,174.606178329513,2192.09846030142,113.392538918311,116.864528917509,10,SLG-B5
10274.2497137689,10762.4169772431,10610.490699457,10253.5822614312,10740.7675384901,10589.1468722297,10251.314962503,10738.3925090149,10586.8053798479,6924.02326151174,10775.3640501281,10376.4067101755,100.215253700023,101.727033736298,104.922008958535,133.41189050012,135.42445273447,139.677774122201,166.773422042853,169.289253735651,174.606178329416,2192.09846030015,113.392538918247,116.864528917456,10,SLG-B5
10766.6928715619,10873.8708746309,10903.7487318979,10755.0258068578,10862.0876690917,10891.9331499458,10753.7354158568,10860.7844306363,10890.6263335501,10068.3981951927,10880.5756233952,11197.9984588785,56.5060247821138,56.3488554834758,57.0627514264465,75.293853166081,75.084426258319,76.0356872323487,94.1317250378221,93.8699012825356,95.059159536921,660.207385502046,62.4191274237337,62.8655210538774,10,SLG-B5
10766.6928715556,10873.870874625,10903.7487318913,10755.0258068512,10862.0876690854,10891.93314994,10753.7354158509,10860.7844306305,10890.6263335447,10068.3981951865,10880.5756233894,11197.9984588721,56.5060247820818,56.3488554834473,57.0627514264157,75.2938531660408,75.0844262582811,76.0356872323114,94.1317250377729,93.8699012824864,95.0591595368738,660.207385501674,62.4191274237003,62.8655210538499,10,SLG-B5
10766.6928715506,10873.87087462,10903.7487318856,10755.0258068465,10862.0876690804,10891.9331499338,10753.7354158449,10860.7844306244,10890.626333538,10068.3981951814,10880.5756233831,11197.9984588664,56.5060247820477,56.3488554834165,57.0627514263839,75.2938531659999,75.084426258235,76.0356872322714,94.1317250377213,93.8699012824399,95.0591595368239,660.207385501311,62.4191274236642,62.8655210538102,10,SLG-B5
10739.0889646698,10846.3161366839,10874.8391861222,10724.9574572765,10832.0435296554,10860.5290457706,10723.3991260474,10830.4696367454,10858.9510168446,10043.176410797,10854.5661740673,11166.6403028711,68.4338972303751,68.2517059921186,69.1102802098218,91.166415999273,90.923704086109,92.0674813256457,113.972553796664,113.669125159286,115.099029049145,670.651359950917,75.6119755845055,76.1522060540061,10,SLG-B5
10739.0889646641,10846.3161366785,10874.8391861168,10724.9574572707,10832.0435296493,10860.5290457648,10723.399126042,10830.4696367393,10858.9510168392,10043.1764107912,10854.566174062,11166.6403028646,68.4338972303393,68.2517059920855,69.1102802097832,91.1664159992203,90.923704086061,92.0674813255895,113.972553796606,113.66912515922,115.099029049083,670.65135995055,75.6119755844675,76.1522060539705,10,SLG-B5
10739.0889646578,10846.3161366721,10874.8391861102,10724.9574572645,10832.0435296431,10860.5290457583,10723.3991260365,10830.469636733,10858.9510168323,10043.1764107858,10854.5661740564,11166.6403028591,68.4338972302988,68.2517059920451,69.1102802097463,91.1664159991679,90.9237040860111,92.0674813255414,113.972553796539,113.669125159157,115.09902904901,670.651359950184,75.6119755844244,76.1522060539229,10,SLG-B5
10711.2966646485,10818.5507197588,10845.7381219088,10694.7158353212,10801.8038637366,10828.9491804408,10692.891356068,10799.9611135522,10827.1018022684,10017.8166551713,10828.3567036944,11135.1292924656,80.2966392721656,80.0923374777107,81.0926389613906,106.944862396526,106.672758516079,108.005032258946,133.694723133951,133.354558503992,135.020070666648,681.031755045731,88.7388054164476,89.3720172235222,10,SLG-B5
10711.2966646429,10818.5507197524,10845.7381219026,10694.7158353165,10801.8038637309,10828.9491804347,10692.8913560618,10799.9611135457,10827.1018022619,10017.8166551664,10828.3567036883,11135.1292924592,80.2966392721255,80.0923374776635,81.0926389613473,106.944862396466,106.672758516022,108.005032258884,133.694723133876,133.354558503924,135.020070666577,681.031755045365,88.7388054164017,89.3720172234753,10,SLG-B5
10711.296664638,10818.5507197475,10845.7381218967,10694.7158353101,10801.8038637246,10828.9491804292,10692.8913560559,10799.9611135401,10827.1018022559,10017.8166551609,10828.3567036814,11135.1292924526,80.2966392720819,80.0923374776155,81.0926389613011,106.944862396397,106.672758515957,108.005032258823,133.6947231338,133.354558503847,135.020070666506,681.031755044987,88.7388054163494,89.3720172234271,10,SLG-B5
10692.6671863494,10799.927004767,10826.2346729927,10674.4619265014,10781.5391251113,10807.8020020853,10672.4610156397,10779.5181407008,10805.7760976354,10000.8361663331,10810.7758629,11114.0404612624,88.168675728689,87.9512185025047,89.0443628815811,117.411208228247,117.12162788413,118.577330839385,146.776504749842,146.414498436285,148.234282039295,687.916226122714,97.4530292792941,98.1477357094741,10,SLG-B5
10692.6671863438,10799.927004762,10826.2346729859,10674.4619264961,10781.5391251061,10807.8020020795,10672.461015634,10779.5181406944,10805.77609763,10000.8361663275,10810.775862894,11114.040461257,88.1686757286499,87.9512185024627,89.0443628815326,117.411208228197,117.12162788406,118.577330839332,146.776504749769,146.414498436205,148.234282039216,687.91622612236,97.4530292792415,98.147735709422,10,SLG-B5
10692.6671863373,10799.9270047556,10826.2346729813,10674.4619264904,10781.5391250995,10807.8020020733,10672.4610156268,10779.5181406889,10805.7760976236,10000.8361663216,10810.7758628886,11114.040461251,88.1686757285955,87.9512185024106,89.0443628814857,117.411208228114,117.121627884002,118.577330839252,146.776504749692,146.414498436126,148.234282039121,687.916226121956,97.4530292791839,98.1477357093604,10,SLG-B5
10655.174209128,10762.4169772528,10786.9909738966,10633.7404975426,10740.7675385006,10765.2921026408,10631.3891362508,10738.3925090255,10762.9116531053,9966.70474644237,10775.3640501426,11071.676364935,103.824548472841,103.58449604428,104.85938191945,138.216776202865,137.897205610537,139.594401673276,172.779837283351,172.380353462699,174.501957419463,701.598116963717,114.791866024462,115.608333747875,10,SLG-B5
10655.1742091224,10762.4169772469,10786.9909738917,10633.740497537,10740.7675384941,10765.2921026359,10631.3891362444,10738.3925090189,10762.9116530988,9966.70474643703,10775.3640501365,11071.6763649289,103.824548472781,103.584496044228,104.859381919393,138.216776202782,137.897205610466,139.5944016732,172.779837283252,172.380353462606,174.501957419365,701.598116963321,114.791866024399,115.608333747822,10,SLG-B5
10655.1742091161,10762.4169772409,10786.9909738851,10633.7404975309,10740.767538489,10765.2921026298,10631.3891362391,10738.3925090136,10762.911653094,9966.70474643197,10775.3640501314,11071.6763649231,103.824548472727,103.584496044171,104.859381919334,138.216776202714,137.897205610388,139.594401673117,172.779837283169,172.380353462508,174.501957419255,701.598116962938,114.791866024341,115.608333747756,10,SLG-B5
9517.4469808728,10566.163113208,10536.0670274411,9507.1336310756,10554.7133476954,10524.6498748202,9505.99296095522,10553.446975497,10523.3871351476,5.68036494539658,9420.03633373822,9425.67838461552,51.4694672996155,51.6373776564126,56.7737382020536,68.5826781892496,68.8064174772011,75.6505792851191,85.7414721159152,86.021188804286,94.5777009071716,2868.98502640568,2811.48755519113,62.5511540835736,11,LL-B5
9517.44698086727,10566.1631132023,10536.0670274353,9507.13363106954,10554.7133476894,10524.6498748139,9505.9929609495,10553.4469754915,10523.3871351413,5.68036488128295,9420.03633373327,9425.67838461047,51.4694672995872,51.6373776563818,56.7737382020225,68.5826781892093,68.8064174771629,75.6505792850776,85.7414721158676,86.021188804234,94.5777009071181,2868.98502638299,2811.48755516801,62.5511540835358,11,LL-B5
9517.44698086323,10566.1631131965,10536.0670274298,9507.13363106407,10554.7133476837,10524.6498748084,9505.99296094539,10553.446975486,10523.3871351362,5.68036515829298,9420.03633372787,9425.67838460584,51.4694672995592,51.6373776563587,56.7737382019925,68.5826781891733,68.806417477124,75.6505792850315,85.741472115827,86.0211888041912,94.577700907061,2868.98502640263,2811.48755518802,62.5511540835091,11,LL-B5
9496.33822839081,10542.8943737985,10507.2103619854,9483.8420497774,10529.0210377792,10493.3839823584,9482.46405047391,10527.4911613267,10491.8593093929,5.67651195152332,9397.51470478805,9403.15027969646,62.3349499686157,62.5766600968134,68.7649500378744,83.041507354033,83.3635092710624,91.6074386382589,103.815122810845,104.217676253345,114.523902350081,2873.09452068608,2803.56277323024,75.7735672498041,11,LL-B5
9496.3382283853,10542.8943737927,10507.2103619805,9483.84204977191,10529.0210377729,10493.3839823525,9482.46405046859,10527.4911613214,10491.8593093869,5.67651182549451,9397.51470478332,9403.15027969206,62.3349499685752,62.576660096773,68.7649500378339,83.041507353986,83.3635092710124,91.6074386382067,103.81512281079,104.217676253283,114.523902350015,2873.09452065906,2803.56277320269,75.7735672497569,11,LL-B5
9496.33822838116,10542.894373786,10507.2103619742,9483.84204976719,10529.0210377673,10493.3839823471,9482.46405046442,10527.4911613159,10491.8593093813,5.67651143891909,9397.51470477858,9403.15027968642,62.3349499685515,62.5766600967498,68.7649500377935,83.0415073539428,83.3635092709797,91.6074386381537,103.815122810728,104.217676253224,114.523902349957,2873.09452068288,2803.56277322719,75.7735672497186,11,LL-B5
9475.08174385894,10519.3884516386,10478.1975451369,9460.41454546185,10503.1046916055,10461.9775476322,9458.80063194437,10501.3128858767,10460.1927834136,5.67260461792701,9374.81991624638,9380.44888780319,73.1417221264673,73.4699194731459,80.6929328611071,97.4154270856374,97.8525440110876,107.472674814343,121.781713245983,122.328164837457,134.354555937695,2877.12856538125,2795.66506474861,88.9302546452215,11,LL-B5
9475.08174385367,10519.3884516332,10478.1975451315,9460.4145454566,10503.1046916002,10461.9775476263,9458.80063193874,10501.3128858708,10460.1927834074,5.67260329632672,9374.81991624208,9380.44888779823,73.1417221264226,73.4699194730976,80.6929328610658,97.4154270855836,97.8525440110328,107.47267481429,121.781713245914,122.328164837379,134.354555937628,2877.1285653501,2795.66506471643,88.9302546451748,11,LL-B5
9475.0817438491,10519.388451627,10478.1975451258,9460.41454545224,10503.1046915943,10461.97754762,9458.80063193404,10501.3128858649,10460.1927834025,5.67260318622058,9374.81991623665,9380.44888779307,73.141722126395,73.4699194730643,80.6929328610208,97.4154270855302,97.8525440109813,107.472674814227,121.781713245845,122.32816483733,134.354555937551,2877.12856537818,2795.66506474547,88.9302546451234,11,LL-B5
9460.83092015919,10503.5893315877,10458.7722730858,9444.7229760675,10485.7059943701,10440.965241076,9442.95257628888,10483.7404509074,10439.0081095221,5.66997012275922,9359.5966819904,9365.22118202132,80.3134411645256,80.7061976502307,88.6094745707731,106.950661174636,107.473681545987,117.99820496129,133.699707886915,134.353538638697,147.510313063858,2879.7762422941,2790.41551639369,97.6645296774749,11,LL-B5
